match_id,duration,start_time,radiant_team_id,radiant_name,dire_team_id,dire_name,series_id,series_type,radiant_score,dire_score,radiant_win,radiant,leagueid,name
3275012710,1956,1498471828,2581813,Execration.安博电竞,4425527,Geek Fam,0,0,29,4,True,,5401,The International 2017
3274908009,2254,1498468088,26,MOUZ,4593831,Planet Dog,0,0,19,28,False,,5401,The International 2017
3277169467,3092,1498562678,543897,Mineski,3326875,Faceless,0,0,27,37,False,,5401,The International 2017
3274935013,2378,1498469042,4429098,,36,Natus Vincere,0,0,30,12,True,,5401,The International 2017
3277297305,2102,1498566508,4372767,Moogle,3659536,Clutch Gamers,0,0,19,34,False,,5401,The International 2017
3274946646,2358,1498469459,2006913,Vega Squadron,4425117,Gambit Esports,0,0,12,23,False,,5401,The International 2017
3274394099,3193,1498446099,543897,Mineski,2108395,TNC Predator,0,0,21,37,False,,5401,The International 2017
3274795436,2382,1498464030,4429098,,4592777,Double Dimension,0,0,34,18,True,,5401,The International 2017
3280495952,2149,1498708344,4372042,Team Freedom,2512249,123,146596,1,27,10,True,,5401,The International 2017
3353852872,2208,1501781213,1375614,Newbee,2586976,OG,153215,1,19,32,False,,5401,The International 2017
3354058128,1946,1501791704,1846548,HellRaisers,2586976,OG,153252,1,5,26,False,,5401,The International 2017
3277071048,2786,1498559410,4429098,,4425117,Gambit Esports,0,0,29,17,True,,5401,The International 2017
3277032932,2256,1498558143,4593831,Planet Dog,464103,Danish Bears,0,0,35,16,True,,5401,The International 2017
3276084732,2674,1498508275,4100699,APB,2621843,Team. Spirit,0,0,17,26,False,,5401,The International 2017
3274816116,2226,1498464771,4372767,Moogle,2108395,TNC Predator,0,0,20,30,False,,5401,The International 2017
3276279242,1747,1498520480,4653139,Guess,3724222,Team Red,0,0,21,9,True,,5401,The International 2017
3358205135,2751,1501966233,1375614,Newbee,2512249,123,153628,1,28,28,True,,5401,The International 2017
3282621169,3970,1498798783,15,LGD Gaming,726228,Vici Gaming,146757,1,43,48,True,,5401,The International 2017
3281076896,1887,1498732598,2626685,KEEN GAMING,3331948,LGD.Forever Young,146615,1,6,23,False,,5401,The International 2017
3280816387,2431,1498723094,3331948,LGD.Forever Young,726228,Vici Gaming,146604,1,26,10,True,,5401,The International 2017
3280624478,2232,1498714881,3331948,LGD.Forever Young,726228,Vici Gaming,146604,1,28,14,True,,5401,The International 2017
3280520447,3380,1498709677,2626685,KEEN GAMING,15,LGD Gaming,146597,1,49,36,True,,5401,The International 2017
3279952775,2579,1498675056,464103,Danish Bears,26,MOUZ,146517,1,11,30,False,,5401,The International 2017
3282551966,2200,1498795141,726228,Vici Gaming,15,LGD Gaming,146757,1,20,30,False,,5401,The International 2017
3280440654,2877,1498705204,15,LGD Gaming,2626685,KEEN GAMING,146597,1,30,30,False,,5401,The International 2017
3282763119,1640,1498805187,2626685,KEEN GAMING,15,LGD Gaming,146771,1,6,26,False,,5401,The International 2017
3279586792,1986,1498661762,1520578,GGGGGGGG,3325252,Team Max,0,0,10,27,False,,5401,The International 2017
3279392401,1334,1498656255,2640025,iG.Vitality,3547682,Team VGJ,0,0,18,4,True,,5401,The International 2017
3279344693,1817,1498654922,4,EHOME,726228,Vici Gaming,0,0,33,8,True,,5401,The International 2017
3279048358,3656,1498645425,15,LGD Gaming,2640025,iG.Vitality,0,0,25,46,False,,5401,The International 2017
3279022993,3086,1498644510,4646830,FTD.a,3547682,Team VGJ,0,0,46,61,False,,5401,The International 2017
3279200648,2989,1498650626,3331948,LGD.Forever Young,15,LGD Gaming,0,0,38,35,False,,5401,The International 2017
3278779071,2727,1498635278,3331948,LGD.Forever Young,3325252,Team Max,0,0,48,19,True,,5401,The International 2017
3279296457,1521,1498653525,2626685,KEEN GAMING,4646830,FTD.a,0,0,34,14,True,,5401,The International 2017
3278764475,2024,1498634679,15,LGD Gaming,4646830,FTD.a,0,0,31,16,True,,5401,The International 2017
3278894409,4250,1498639769,4,EHOME,3331948,LGD.Forever Young,0,0,31,59,False,,5401,The International 2017
3278885465,3168,1498639438,2626685,KEEN GAMING,3547682,Team VGJ,0,0,31,15,True,,5401,The International 2017
3278691759,1981,1498631456,1520578,GGGGGGGG,726228,Vici Gaming,0,0,14,25,False,,5401,The International 2017
3278648453,1418,1498629446,4646830,FTD.a,4,EHOME,0,0,4,27,False,,5401,The International 2017
3278601446,2724,1498627098,1520578,GGGGGGGG,3547682,Team VGJ,0,0,17,38,False,,5401,The International 2017
3278548190,3919,1498624310,2640025,iG.Vitality,3325252,Team Max,0,0,37,29,True,,5401,The International 2017
3278455612,3296,1498618730,15,LGD Gaming,2626685,KEEN GAMING,0,0,23,36,False,,5401,The International 2017
3278458756,3656,1498618923,2640025,iG.Vitality,726228,Vici Gaming,0,0,21,27,False,,5401,The International 2017
3278549233,1393,1498624366,3331948,LGD.Forever Young,726228,Vici Gaming,0,0,23,5,True,,5401,The International 2017
3277530246,2479,1498573174,4,EHOME,2626685,KEEN GAMING,0,0,33,25,True,,5401,The International 2017
3277526459,2514,1498573071,1520578,GGGGGGGG,3331948,LGD.Forever Young,0,0,22,27,False,,5401,The International 2017
3277331491,2339,1498567472,543897,Mineski,3725701,Happy  Feet,0,0,26,8,True,,5401,The International 2017
3278401709,1940,1498615221,15,LGD Gaming,3547682,Team VGJ,0,0,16,24,True,,5401,The International 2017
3277283501,2834,1498566110,726228,Vici Gaming,4646830,FTD.a,0,0,43,21,True,,5401,The International 2017
3277141049,2396,1498561779,3331948,LGD.Forever Young,2640025,iG.Vitality,0,0,9,25,False,,5401,The International 2017
3277175546,2527,1498562868,3325252,Team Max,2626685,KEEN GAMING,0,0,32,29,False,,5401,The International 2017
3277076708,1844,1498559604,3547682,Team VGJ,4,EHOME,0,0,5,24,False,,5401,The International 2017
3276816257,3576,1498550403,3547682,Team VGJ,3325252,Team Max,0,0,43,46,False,,5401,The International 2017
3276680686,2551,1498544691,15,LGD Gaming,3325252,Team Max,0,0,24,13,True,,5401,The International 2017
3277010065,2780,1498557438,726228,Vici Gaming,2626685,KEEN GAMING,0,0,24,24,True,,5401,The International 2017
3276799406,1637,1498549753,3331948,LGD.Forever Young,4646830,FTD.a,0,0,12,31,False,,5401,The International 2017
3276594961,2747,1498540569,4,EHOME,1520578,GGGGGGGG,0,0,21,22,False,,5401,The International 2017
3276522925,3482,1498536730,726228,Vici Gaming,3547682,Team VGJ,0,0,18,49,False,,5401,The International 2017
3276461749,2310,1498533047,4,EHOME,3325252,Team Max,0,0,23,27,False,,5401,The International 2017
3276393725,2401,1498528820,15,LGD Gaming,726228,Vici Gaming,0,0,25,14,True,,5401,The International 2017
3276393333,2890,1498528794,1520578,GGGGGGGG,4646830,FTD.a,0,0,9,24,False,,5401,The International 2017
3276453310,2349,1498532542,3331948,LGD.Forever Young,3547682,Team VGJ,0,0,30,17,True,,5401,The International 2017
3276896729,2521,1498553425,15,LGD Gaming,4,EHOME,0,0,30,21,True,,5401,The International 2017
3370213472,2890,1502489442,3331948,LGD.Forever Young,1375614,Newbee,154570,1,14,41,False,,5401,The International 2017
3370154221,2034,1502485911,3331948,LGD.Forever Young,1375614,Newbee,154570,1,37,15,True,,5401,The International 2017
3368387319,2173,1502421614,824543,Team Radiant,824639,Team Dire,0,0,53,23,True,,5401,The International 2017
3368249009,2208,1502411977,2163,Team Liquid,1883502,Virtus.pro,154406,1,13,19,False,,5401,The International 2017
3369858045,1191,1502472656,15,LGD Gaming,5,Invictus Gaming,154547,1,15,3,True,,5401,The International 2017
3366289447,2900,1502325215,5,Invictus Gaming,1375614,Newbee,154253,1,13,29,False,,5401,The International 2017
3366236403,2358,1502320913,5,Invictus Gaming,1375614,Newbee,154253,1,28,11,True,,5401,The International 2017
3366363258,1606,1502330617,1883502,Virtus.pro,3331948,LGD.Forever Young,154273,1,8,17,False,,5401,The International 2017
3365858882,2190,1502299802,2586976,OG,2108395,TNC Predator,154227,1,26,16,True,,5401,The International 2017
3366096005,1954,1502311488,15,LGD Gaming,2512249,123,154245,1,21,14,True,,5401,The International 2017
3365946637,2355,1502303876,2108395,TNC Predator,2586976,OG,154227,1,19,37,False,,5401,The International 2017
3364308762,2083,1502233763,2163,Team Liquid,1838315,Team Secret,154117,1,19,16,True,,5401,The International 2017
3368083254,2690,1502399411,15,LGD Gaming,2586976,OG,154397,1,51,29,True,,5401,The International 2017
3364351128,2134,1502237344,1838315,Team Secret,2163,Team Liquid,154117,1,19,28,False,,5401,The International 2017
3280960198,4307,1498728412,2581813,Execration.安博电竞,3659536,Clutch Gamers,146609,1,33,32,True,,5401,The International 2017
3276585443,3687,1498540089,4151852,Elite Wolves ,2967569,Unknown Team,0,0,22,30,False,,5401,The International 2017
3277122831,3167,1498561176,4703773,Cool Beans,3152713,4 protect five,0,0,19,38,False,,5401,The International 2017
3276940060,2563,1498555002,350190,Ascent Esports,3326875,Faceless,0,0,34,21,True,,5401,The International 2017
3276027917,4442,1498505646,3786981,AnTHRAX,4324365,STARS e-Sports,0,0,42,36,False,,5401,The International 2017
3276160699,1771,1498512218,3963419,,3214108,Team NP,0,0,6,23,False,,5401,The International 2017
3276098324,2648,1498508920,2512249,123,3,compLexity Gaming,0,0,11,19,False,,5401,The International 2017
3275764122,5038,1498494832,4186376,Team Singularity,4593831,Planet Dog,0,0,51,50,False,,5401,The International 2017
3277066837,1735,1498559264,2581813,Execration.安博电竞,3659536,Clutch Gamers,0,0,12,33,False,,5401,The International 2017
3276104603,1606,1498509230,4328182,Crescendo,4593831,Planet Dog,0,0,9,33,False,,5401,The International 2017
3276025150,2482,1498505523,1838315,Team Secret,26,MOUZ,0,0,17,50,False,,5401,The International 2017
3276090822,1796,1498508563,4251435,w33ha earthspirit,4653139,Guess,0,0,29,12,True,,5401,The International 2017
3276054262,1797,1498506855,3715574,SG e-sports team,4652711,Colombia,0,0,28,14,True,,5401,The International 2017
3276025580,1988,1498505543,4372042,Team Freedom,3714164,OverPower,0,0,37,9,True,,5401,The International 2017
3276025304,2259,1498505530,111474,Alliance,4703773,Cool Beans,0,0,32,18,True,,5401,The International 2017
3275935059,3427,1498501609,4704126,MAD KINGS-,3477208,Midas Club ,0,0,29,39,False,,5401,The International 2017
3276934942,2003,1498554816,4703773,Cool Beans,26,MOUZ,0,0,13,27,False,,5401,The International 2017
3276014675,2607,1498505076,2790766,,4425117,Gambit Esports,0,0,20,25,False,,5401,The International 2017
3276908672,2153,1498553853,4328182,Crescendo,111474,Alliance,0,0,6,21,False,,5401,The International 2017
3276010559,2399,1498504905,2512249,123,4653139,Guess,0,0,31,17,True,,5401,The International 2017
3276957488,2452,1498555617,2640025,iG.Vitality,1520578,GGGGGGGG,0,0,14,29,False,,5401,The International 2017
3275927474,2600,1498501287,2967569,Unknown Team,4324365,STARS e-Sports,0,0,20,35,False,,5401,The International 2017
3275929302,2686,1498501366,4372042,Team Freedom,3724222,Team Red,0,0,27,35,False,,5401,The International 2017
3276105966,2325,1498509296,1964407,Comanche,4429098,,0,0,16,26,False,,5401,The International 2017
3275931259,1674,1498501448,4592777,Double Dimension,2006913,Vega Squadron,0,0,9,23,False,,5401,The International 2017
3275921467,2301,1498501033,36,Natus Vincere,4425117,Gambit Esports,0,0,31,18,True,,5401,The International 2017
3275918851,3086,1498500919,4328182,Crescendo,4703773,Cool Beans,0,0,41,15,True,,5401,The International 2017
3275038059,6139,1498472722,4703773,Cool Beans,3704482,SK-_-'iter (evil)!,0,0,55,54,True,,5401,The International 2017
3275918719,1562,1498500913,3214108,Team NP,3714164,OverPower,0,0,19,3,True,,5401,The International 2017
3275836033,1309,1498497410,2006913,Vega Squadron,1964407,Comanche,0,0,26,8,True,,5401,The International 2017
3275824679,2117,1498496990,3786981,AnTHRAX,3715574,SG e-sports team,0,0,23,23,False,,5401,The International 2017
3277609129,1875,1498575444,2108395,TNC Predator,350190,Ascent Esports,0,0,38,15,True,,5401,The International 2017
3277922412,1534,1498586513,3714164,OverPower,4251435,w33ha earthspirit,0,0,11,38,False,,5401,The International 2017
3275808176,1837,1498496392,3963419,,3,compLexity Gaming,0,0,6,20,False,,5401,The International 2017
3276935233,2066,1498554827,2621843,Team. Spirit,4425117,Gambit Esports,0,0,28,11,True,,5401,The International 2017
3969305067,2079,1529778053,39,Shopify Rebellion,5051649,Immortals,0,0,36,25,True,,9870,The International 2018
3960615221,3538,1529350204,5680524,Espada,4425117,Gambit Esports,0,0,47,42,True,,9870,The International 2018
3960988841,1330,1529378915,5,Invictus Gaming,2640025,iG.Vitality,0,0,23,2,True,,9870,The International 2018
3961040985,1944,1529382882,5066616,Team Serenity,3331948,LGD.Forever Young,0,0,27,16,True,,9870,The International 2018
3961259644,3845,1529395432,46,Team Empire,5528539,,0,0,29,41,False,,9870,The International 2018
3961373359,1983,1529400750,2621843,Team. Spirit,2006913,Vega Squadron,0,0,46,25,True,,9870,The International 2018
3961425002,1966,1529403133,2626685,KEEN GAMING,3331948,LGD.Forever Young,0,0,21,35,False,,9870,The International 2018
3961454929,2397,1529404383,5229127,Winstrike,5680524,Espada,0,0,33,30,True,,9870,The International 2018
3961665955,2653,1529412354,5,Invictus Gaming,3331948,LGD.Forever Young,0,0,25,28,False,,9870,The International 2018
3962632022,2659,1529467163,5131954,,5,Invictus Gaming,226620,1,18,32,False,,9870,The International 2018
3962701540,4225,1529471603,5131954,,5,Invictus Gaming,226620,1,54,50,False,,9870,The International 2018
3962815128,2024,1529477771,5066616,Team Serenity,3331948,LGD.Forever Young,226627,1,38,21,True,,9870,The International 2018
3962997393,2082,1529486506,5066616,Team Serenity,5,Invictus Gaming,226636,1,6,36,False,,9870,The International 2018
3963082795,2154,1529490182,5,Invictus Gaming,5066616,Team Serenity,226636,1,10,26,False,,9870,The International 2018
3963141136,2548,1529492533,2621843,Team. Spirit,5680524,Espada,226650,1,21,17,True,,9870,The International 2018
3963766315,1274,1529514677,67,paiN Gaming,5587909,Midas Club,0,0,26,11,True,,9870,The International 2018
3965388783,3401,1529597019,3320810,Torus Gaming,3715574,SG e-sports team,226844,1,30,36,False,,9870,The International 2018
3965452132,1587,1529599687,5229127,Winstrike,5680524,Espada,226838,2,27,11,True,,9870,The International 2018
3965513793,1956,1529602408,3320810,Torus Gaming,3715574,SG e-sports team,226844,1,14,29,False,,9870,The International 2018
3965640129,2853,1529608742,5229127,Winstrike,5680524,Espada,226838,2,40,17,True,,9870,The International 2018
3965854761,1422,1529623342,5327206,Thunder Predator,3715574,SG e-sports team,226902,1,4,20,False,,9870,The International 2018
3966088418,2764,1529641645,5896956,Battle Arena Elites,5896332,Sterling Global Dragons,0,0,43,34,True,,9870,The International 2018
3966161147,2407,1529646236,2108395,TNC Predator,5896956,Battle Arena Elites,0,0,18,30,False,,9870,The International 2018
3966302839,2569,1529653478,5896956,Battle Arena Elites,5407259,TNC Tigers,0,0,25,30,False,,9870,The International 2018
3966406239,1998,1529658395,4369633,Entity Gaming,5896332,Sterling Global Dragons,0,0,36,20,True,,9870,The International 2018
3966411393,2192,1529658463,350190,Ascent Esports,5407259,TNC Tigers,0,0,10,19,False,,9870,The International 2018
3966484283,1682,1529661720,2786652,Kingdra,111474,Alliance,0,0,12,25,False,,9870,The International 2018
3966581710,3238,1529665805,350190,Ascent Esports,2108395,TNC Predator,0,0,13,32,False,,9870,The International 2018
3966626627,2841,1529667416,5407259,TNC Tigers,3785359,BOOM ID,0,0,28,14,True,,9870,The International 2018
3966744537,1915,1529671758,2108395,TNC Predator,3785359,BOOM ID,0,0,37,12,True,,9870,The International 2018
3966788182,1502,1529672838,2586976,OG,4541043,Team Singularity,0,0,32,16,True,,9870,The International 2018
3966866578,1938,1529675616,5896956,Battle Arena Elites,350190,Ascent Esports,0,0,4,33,False,,9870,The International 2018
3966957407,1676,1529678067,5725202,Wind and Rain,5059375,The Final Tribe,0,0,32,11,True,,9870,The International 2018
3966977095,3510,1529678715,111474,Alliance,5870144,BlinkPool,0,0,27,36,False,,9870,The International 2018
3967062172,3791,1529681406,2586976,OG,5039050,Team Kinguin,0,0,52,51,True,,9870,The International 2018
3967285140,1444,1529689669,2586976,OG,2786652,Kingdra,0,0,30,20,True,,9870,The International 2018
3967311583,2808,1529690827,5465317,TEAM Baidu,5466110,jsut a squad,0,0,36,20,True,,9870,The International 2018
3967391784,2017,1529694647,67,paiN Gaming,3715574,SG e-sports team,226996,1,27,38,True,,9870,The International 2018
3967396766,2714,1529694886,5051765,Team Leviathan,5466110,jsut a squad,0,0,32,40,False,,9870,The International 2018
3967435213,2390,1529696995,4541043,Team Singularity,5039050,Team Kinguin,0,0,16,44,False,,9870,The International 2018
3967446758,1961,1529697545,2586976,OG,111474,Alliance,0,0,47,20,True,,9870,The International 2018
3967478661,2256,1529699306,5466110,jsut a squad,5228654,VGJ Storm,0,0,25,43,False,,9870,The International 2018
3967493885,1510,1529700086,5051765,Team Leviathan,5026801,,0,0,6,23,False,,9870,The International 2018
3967562562,1435,1529705317,3715574,SG e-sports team,3320810,Torus Gaming,227028,1,25,9,True,,9870,The International 2018
3967618847,2660,1529710089,3,compLexity Gaming,5051649,Immortals,0,0,31,21,True,,9870,The International 2018
3967805803,2103,1529723583,5466110,jsut a squad,5051649,Immortals,0,0,11,44,False,,9870,The International 2018
3968700910,2867,1529758813,5725202,Wind and Rain,4541043,Team Singularity,0,0,44,35,True,,9870,The International 2018
3968863152,2403,1529763429,5870144,BlinkPool,5039050,Team Kinguin,0,0,21,9,True,,9870,The International 2018
3969599769,1840,1529794167,5026801,,5051649,Immortals,0,0,33,20,True,,9870,The International 2018
3969605634,1718,1529794623,3,compLexity Gaming,5466110,jsut a squad,0,0,28,12,True,,9870,The International 2018
3969654858,3070,1529798571,5465317,TEAM Baidu,5051649,Immortals,0,0,13,35,False,,9870,The International 2018
3970041014,1431,1529820472,350190,Ascent Esports,5407259,TNC Tigers,227233,1,27,10,True,,9870,The International 2018
3970420652,1688,1529834456,2586976,OG,5039050,Team Kinguin,227262,1,31,14,True,,9870,The International 2018
3971335899,2289,1529866667,5870144,BlinkPool,5039050,Team Kinguin,227330,1,31,15,True,,9870,The International 2018
3971798245,2174,1529899378,4369633,Entity Gaming,5407259,TNC Tigers,227419,1,37,18,True,,9870,The International 2018
3971903975,1670,1529906231,5407259,TNC Tigers,4369633,Entity Gaming,227419,1,26,18,True,,9870,The International 2018
3972522707,1970,1529933029,5870144,BlinkPool,5725202,Wind and Rain,227447,1,11,29,False,,9870,The International 2018
3972633082,3879,1529936824,5725202,Wind and Rain,5870144,BlinkPool,227447,1,47,27,True,,9870,The International 2018
3972835248,2597,1529944165,5725202,Wind and Rain,2586976,OG,227482,2,29,41,False,,9870,The International 2018
3972937677,2139,1529948611,2586976,OG,5725202,Wind and Rain,227482,2,32,26,True,,9870,The International 2018
3973105146,1490,1529957172,2586976,OG,5725202,Wind and Rain,227482,2,32,11,True,,9870,The International 2018
4061662358,3035,1534349027,39,Shopify Rebellion,5027210,VGJ Thunder,234700,1,49,38,True,,9870,The International 2018
4061671194,1735,1534349467,2586976,OG,15,LGD Gaming,234702,1,14,42,False,,9870,The International 2018
4061721528,2810,1534352908,2586976,OG,15,LGD Gaming,234702,1,41,30,True,,9870,The International 2018
4061745637,1505,1534354206,39,Shopify Rebellion,5027210,VGJ Thunder,234700,1,41,14,True,,9870,The International 2018
4061766981,2308,1534355588,543897,Mineski,5,Invictus Gaming,234705,1,26,24,True,,9870,The International 2018
4061804100,1956,1534357894,5228654,VGJ Storm,726228,Vici Gaming,234717,1,20,7,True,,9870,The International 2018
4061815647,2457,1534358653,1838315,Team Secret,5066616,Team Serenity,234719,1,14,42,False,,9870,The International 2018
4061858332,2518,1534361512,5228654,VGJ Storm,726228,Vici Gaming,234717,1,35,27,True,,9870,The International 2018
4061922574,2423,1534365980,5229127,Winstrike,543897,Mineski,234731,1,15,42,False,,9870,The International 2018
4062010988,1995,1534373794,2163,Team Liquid,2586976,OG,234735,1,47,31,True,,9870,The International 2018
4062034566,1355,1534376395,1883502,Virtus.pro,5066616,Team Serenity,234743,1,32,10,True,,9870,The International 2018
4062045592,4062,1534377651,2108395,TNC Predator,726228,Vici Gaming,234742,1,28,28,True,,9870,The International 2018
4062047269,3353,1534377847,1838315,Team Secret,5228654,VGJ Storm,234745,1,25,30,False,,9870,The International 2018
4062142402,1928,1534387520,5229127,Winstrike,5,Invictus Gaming,234760,1,26,12,True,,9870,The International 2018
4062183675,2592,1534391245,5229127,Winstrike,5,Invictus Gaming,234760,1,39,23,True,,9870,The International 2018
4063131371,2954,1534435203,726228,Vici Gaming,1375614,Newbee,234821,1,26,28,True,,9870,The International 2018
4063131418,3254,1534435205,2108395,TNC Predator,67,paiN Gaming,234822,1,29,48,False,,9870,The International 2018
4063202564,1991,1534438883,1838315,Team Secret,1883502,Virtus.pro,234823,1,26,13,True,,9870,The International 2018
4063220819,2003,1534439904,726228,Vici Gaming,1375614,Newbee,234821,1,34,20,True,,9870,The International 2018
4063222284,1914,1534439989,5026801,,5228654,VGJ Storm,234820,1,28,12,True,,9870,The International 2018
4063369023,2493,1534448756,2163,Team Liquid,5,Invictus Gaming,234849,1,39,30,True,,9870,The International 2018
4063413580,2969,1534451741,2108395,TNC Predator,1883502,Virtus.pro,234861,1,15,32,False,,9870,The International 2018
4063521022,1923,1534460513,5027210,VGJ Thunder,5229127,Winstrike,234875,1,34,16,True,,9870,The International 2018
4063527110,2105,1534461096,350190,Ascent Esports,5,Invictus Gaming,234877,1,29,12,True,,9870,The International 2018
4063558826,2967,1534463941,2586976,OG,543897,Mineski,234874,1,30,29,True,,9870,The International 2018
4063572817,2192,1534465378,39,Shopify Rebellion,15,LGD Gaming,234878,1,39,27,True,,9870,The International 2018
4063667075,1930,1534474155,5066616,Team Serenity,1375614,Newbee,234894,1,15,42,False,,9870,The International 2018
4064706284,1649,1534521602,39,Shopify Rebellion,5229127,Winstrike,234966,1,41,11,True,,9870,The International 2018
4064708096,1796,1534521671,2163,Team Liquid,543897,Mineski,234967,1,34,21,True,,9870,The International 2018
4064851344,3227,1534528507,1375614,Newbee,1883502,Virtus.pro,234980,1,21,44,False,,9870,The International 2018
4064854156,2904,1534528651,726228,Vici Gaming,67,paiN Gaming,234981,1,32,29,False,,9870,The International 2018
4064938488,1867,1534533308,1375614,Newbee,1883502,Virtus.pro,234980,1,16,33,False,,9870,The International 2018
4065017593,2613,1534537990,2586976,OG,5,Invictus Gaming,235000,1,25,16,True,,9870,The International 2018
4065084843,2261,1534542598,2586976,OG,5,Invictus Gaming,235000,1,36,41,True,,9870,The International 2018
4065129977,2346,1534546287,2108395,TNC Predator,5066616,Team Serenity,235009,1,10,37,False,,9870,The International 2018
4065211218,3148,1534553668,2586976,OG,5027210,VGJ Thunder,235015,1,41,40,True,,9870,The International 2018
4065251250,2455,1534557249,350190,Ascent Esports,5229127,Winstrike,235012,1,14,42,False,,9870,The International 2018
4066499349,2202,1534608023,5228654,VGJ Storm,5066616,Team Serenity,235127,1,39,12,True,,9870,The International 2018
4066517897,1672,1534608693,1883502,Virtus.pro,726228,Vici Gaming,235131,1,11,31,False,,9870,The International 2018
4066597494,2335,1534612014,726228,Vici Gaming,1883502,Virtus.pro,235131,1,30,29,True,,9870,The International 2018
4066615144,2848,1534612755,67,paiN Gaming,5026801,,235128,1,31,51,False,,9870,The International 2018
4066759760,1947,1534619714,350190,Ascent Esports,39,Shopify Rebellion,235153,1,18,35,False,,9870,The International 2018
4066823822,2065,1534623166,5026801,,726228,Vici Gaming,235178,1,37,15,True,,9870,The International 2018
4066988194,3483,1534634443,5229127,Winstrike,5,Invictus Gaming,235203,1,38,35,True,,9870,The International 2018
4070423361,1819,1534791992,2163,Team Liquid,5026801,,235562,1,32,9,True,,9870,The International 2018
4070674710,2962,1534810174,543897,Mineski,2108395,TNC Predator,236795,0,18,30,True,,9870,The International 2018
4074591870,1972,1534986664,2163,Team Liquid,15,LGD Gaming,235866,1,16,35,False,,9870,The International 2018
4074639753,1907,1534990401,2163,Team Liquid,15,LGD Gaming,235866,1,7,33,False,,9870,The International 2018
4074694505,1956,1534994296,39,Shopify Rebellion,2586976,OG,235873,1,26,39,False,,9870,The International 2018
4074748928,2612,1534997864,2586976,OG,39,Shopify Rebellion,235873,1,30,34,False,,9870,The International 2018
4078180258,2535,1535137622,1838315,Team Secret,2163,Team Liquid,236109,1,18,38,False,,9870,The International 2018
4078566725,2081,1535163554,39,Shopify Rebellion,2163,Team Liquid,236158,1,39,21,True,,9870,The International 2018
4080316101,2605,1535219083,39,Shopify Rebellion,15,LGD Gaming,236302,1,21,41,False,,9870,The International 2018
4080666526,2285,1535235390,15,LGD Gaming,2586976,OG,236320,2,45,19,True,,9870,The International 2018
4080723031,2066,1535239468,2586976,OG,15,LGD Gaming,236320,2,25,50,False,,9870,The International 2018
4063286002,1993,1534443639,5229127,Winstrike,15,LGD Gaming,234847,1,23,40,False,,9870,The International 2018
4070500759,2378,1534796227,15,LGD Gaming,1883502,Virtus.pro,235571,1,17,29,True,,9870,The International 2018
4067035268,2530,1534638635,1838315,Team Secret,1375614,Newbee,0,0,19,19,True,,9870,The International 2018
4080856812,2188,1535249730,15,LGD Gaming,2586976,OG,236320,2,34,35,False,,9870,The International 2018
4061742840,1905,1534354028,350190,Ascent Esports,2163,Team Liquid,234699,1,39,1,True,,9870,The International 2018
3960583608,3095,1529348591,67,paiN Gaming,3715574,SG e-sports team,0,0,29,42,False,,9870,The International 2018
4078291886,2935,1535143603,15,LGD Gaming,2586976,OG,236137,1,36,52,False,,9870,The International 2018
3963175050,2494,1529493843,5,Invictus Gaming,5066616,Team Serenity,226636,1,26,30,False,,9870,The International 2018
3965884494,2540,1529626059,5327206,Thunder Predator,3715574,SG e-sports team,226902,1,21,21,True,,9870,The International 2018
3963833718,2022,1529517802,3715574,SG e-sports team,5065748,Infamous,0,0,26,10,True,,9870,The International 2018
3966752666,4780,1529671771,111474,Alliance,5039050,Team Kinguin,0,0,53,58,False,,9870,The International 2018
4080601137,2078,1535231302,2586976,OG,15,LGD Gaming,236320,2,34,27,True,,9870,The International 2018
4063350513,1446,1534447604,15,LGD Gaming,5229127,Winstrike,234847,1,36,16,True,,9870,The International 2018
3967535610,1616,1529703348,5051649,Immortals,5228654,VGJ Storm,0,0,10,18,False,,9870,The International 2018
4076431752,2120,1535071847,1883502,Virtus.pro,39,Shopify Rebellion,235988,1,17,27,False,,9870,The International 2018
4064939549,1139,1534533366,726228,Vici Gaming,67,paiN Gaming,234981,1,25,8,True,,9870,The International 2018
3961276206,3599,1529396244,5,Invictus Gaming,5921721,Young Dumb,0,0,32,28,False,,9870,The International 2018
3961217248,2528,1529393328,5131954,,1520578,GGGGGGGG,0,0,22,28,True,,9870,The International 2018
3962007207,2020,1529424091,67,paiN Gaming,5065748,Infamous,0,0,36,17,True,,9870,The International 2018
3970333065,1939,1529831195,2586976,OG,5039050,Team Kinguin,0,0,35,15,True,,9870,The International 2018
4078412913,3489,1535152122,2586976,OG,15,LGD Gaming,236137,1,33,40,True,,9870,The International 2018
4067049273,1632,1534639865,5229127,Winstrike,5,Invictus Gaming,235203,1,18,15,True,,9870,The International 2018
4063439681,2063,1534453626,726228,Vici Gaming,5066616,Team Serenity,234867,1,33,29,True,,9870,The International 2018
3970112306,3312,1529823334,5407259,TNC Tigers,350190,Ascent Esports,227233,1,20,45,False,,9870,The International 2018
3966487370,2621,1529661737,5896956,Battle Arena Elites,3785359,BOOM ID,0,0,41,26,True,,9870,The International 2018
3962092993,1930,1529427843,3715574,SG e-sports team,3477208,Midas Club ,0,0,25,10,True,,9870,The International 2018
4062098361,2468,1534383249,5228654,VGJ Storm,1838315,Team Secret,234745,1,34,20,True,,9870,The International 2018
3970279887,4179,1529829494,2108395,TNC Predator,350190,Ascent Esports,227252,1,25,41,False,,9870,The International 2018
